Node Number,X Location (mm),Y Location (mm),Z Location (mm),Total Deformation (mm)
705152,373.55,-447.33,-1459.6,0.010405
705157,333.45,1402.3,-331.3,0.0075668
705158,337.9,1406.9,-353.42,0.0074281
705159,337.17,1409.4,-336.55,0.0077367
705160,333.77,1398.3,-350.76,0.0071824
705162,234.41,-1182.4,-223.72,0.012151
705163,231.36,-1172.7,-231.66,0.01188
705165,386.02,1521.7,-306.5,0.012251
705166,384.28,1522.5,-283.99,0.012604
705167,388.68,1530.5,-289.82,0.012845
705170,424.92,-1483.7,674.46,0.013168
705171,414.65,-1468.8,658.55,0.01314
705172,418.89,-1479.4,655.23,0.013599
705177,464.86,547.1,-1615.6,0.027316
705178,474.41,541.26,-1636.2,0.027798
705179,475.76,548.56,-1636.4,0.028012
705184,51.699,538.27,0.61397,0.0023451
705185,52.056,539.98,-20.424,0.0023421
705186,50.221,529.45,-6.7151,0.0023927
705187,53.489,548.56,-13.04,0.0022919
705191,214.93,-497.95,-1037.7,0.0021737
705192,213.97,-486.67,-1040.1,0.0021124
705193,208.69,-479.5,-1027.2,0.0018611
705194,208.81,-486.85,-1024.1,0.0018735
705196,370.45,-901.38,-1224.1,0.013411
705197,377.36,-896.9,-1245.1,0.014209
705198,378.93,-908.21,-1240.9,0.014191
705202,362.69,-894.99,-1208.5,0.012703
705203,369.54,-915.23,-1211.4,0.013076
705204,363.01,-902.86,-1203.5,0.012605
705205,366.03,-910.08,-1206.1,0.012798
705209,477.51,-1004.6,1407.3,0.02337
705210,477.75,-993.78,1415.5,0.023625
705211,446.2,-1463,-806.82,0.0080521
705212,442.3,-1453.7,-808.24,0.0077396
705215,160,-54.562,986.63,0.0033382
705216,160.34,-45.316,988.17,0.0034758
705218,81.712,-640.72,263.64,0.0043779
705219,77.732,-620.92,263.16,0.0042391
705220,81.045,-635.05,269.27,0.004301
705223,284.57,-1220.6,525.69,0.0094753
705224,289.29,-1225.4,542.78,0.0092559
705225,291.16,-1237.7,525.43,0.0098654
705232,249.7,-380.04,-1183.5,0.0030093
705233,253.14,-396.36,-1187.4,0.0033396
705234,248.78,-397.91,-1175.2,0.0031632
705235,253.24,-381.5,-1192.5,0.0031754
705239,199.3,-1075.9,-260.77,0.0096953
705240,208.13,-1099.7,-268.35,0.010086
705241,200.79,-1081.7,-254.73,0.0098405
705246,382.66,1080.9,1104.5,0.019955
705248,351.66,-195.7,-1467.4,0.0028898
705249,354.79,-202.41,-1473.3,0.0031111
705252,259.54,-987.26,-795.55,0.001325
705254,343.08,-1327.9,611.41,0.010232
705255,345.88,-1341.4,596.5,0.010945
705257,75.409,613.47,252.43,0.0027764
705258,76.049,621.43,240.72,0.0026552
705259,79.756,636.86,249.05,0.0026276
705260,78.962,627.3,262.85,0.0027789
705266,228.39,-823.62,-855.38,0.0017362
705267,226.82,-814.35,-858.44,0.0017549
705268,228.27,-811.67,-866.31,0.0018721
705273,325.44,-738.8,-1216.4,0.010486
705274,320.49,-745.88,-1199.1,0.010014
705275,316.27,-736.38,-1193.8,0.0096684
705278,439.09,1645.5,-195.89,0.019215
705279,440.3,1646.8,-204.57,0.019166
705280,430.76,1628.1,-206.43,0.018251
705284,392.65,972.09,-1227.5,0.023309
705285,393.86,965.99,-1235.4,0.023499
705286,403.25,981.18,-1247.4,0.024123
705289,120.95,834.66,179.32,0.00099763
705290,126.05,854.75,174.71,0.0008403
705291,125.66,851.05,185.41,0.00093772
705294,69.258,-132.05,619.37,0.0024996
705295,72.2,-127.58,635.17,0.0024961
705297,472.07,1166.9,1262.4,0.027038
705298,477.61,1188.2,1256.4,0.027015
705299,473.07,1180.5,1252.2,0.026755
705302,306.64,-529.73,-1275,0.0079022
705303,303.36,-509.47,-1275.1,0.0074455
705307,465.33,-601.74,-1597,0.019825
705308,469.28,-611,-1601.3,0.020329
705309,474.53,-602.15,-1615,0.020424
705313,365.31,-1508.1,61.773,0.022501
705314,364.85,-1506.6,73.127,0.022434
705315,372.61,-1522.8,74.949,0.022999
705316,373.01,-1524.1,64.385,0.023059
705317,56.302,-133.61,548.69,0.0026172
705318,53.006,-125.8,531.22,0.0026904
705319,54.171,-135.4,535.8,0.0026348
705320,56.453,-126.19,551.32,0.0026515
705323,257.82,861.73,924.17,0.01293
705324,255.7,871.34,907.75,0.012563
705325,258.72,879.5,910.39,0.012675
705326,261.88,883.94,917.08,0.012875
705332,248.77,-166.82,1229.4,0.0015159
705333,253.18,-157.11,1242,0.0016449
705334,250.92,-148.86,1237.2,0.0017709
705335,246.05,-156.17,1223.8,0.0016665
705337,331.31,1375.2,414.14,0.005564
705338,335.14,1381.9,421.18,0.0056495
705339,339.58,1393.6,415.93,0.0060801
705342,418.07,1393.3,819.43,0.0068693
705343,415.34,1392.3,810.55,0.0065466
705344,419.83,1406.6,803.47,0.0060568
705345,424.01,1409.2,815.33,0.00646
705349,451.82,-1408.6,-918.04,0.003747
705352,384.84,180.69,1539.3,0.012914
705353,392.43,195.82,1553,0.013709
705354,392.35,187.11,1553.9,0.013378
705358,257.56,472.95,1171,0.014106
705359,253.65,474.22,1159.9,0.013898
705362,477.42,-1666.3,461.25,0.025502
705363,477.6,-1671.6,442.75,0.025999
705364,472.76,-1661.4,446.42,0.025518
705366,45.71,500.76,31.584,0.0025497
705368,351.87,-1473.2,-150.71,0.021044
705369,348.02,-1464.4,-155.2,0.020728
705370,350.54,-1472.1,-132.01,0.021082
705371,345.1,-1459.9,-136.9,0.020652
705373,452.12,1274.8,1097.1,0.020387
705375,176.46,-541.99,-887.15,0.00049421
705376,178.99,-526.99,-905.05,0.00054605
705377,179.68,-548.6,-894.57,0.00060023
705382,478.06,-1682.6,402.51,0.027012
705383,473.2,-1672.4,406.92,0.026525
705384,477.6,-1676.6,423.54,0.02648
705390,118.28,-142.24,831.67,0.002128
705391,118.9,-122.8,837.08,0.0023439
705392,114.8,-130.95,820.15,0.00226
705393,116.35,-121.91,827.52,0.0023579
705397,267.86,-1267,234.36,0.014206
705401,239.05,884.43,-833.92,0.010759
705402,243.75,884.5,-851.53,0.011194
705403,244.13,891.68,-845.43,0.011064
705405,417.02,1605.5,-168.82,0.017622
705406,415.09,1599.8,-186.26,0.017167
705407,411.34,1592.7,-182.69,0.016881
705412,418.93,1611.3,-148.26,0.0181
705413,424.02,1619.8,-163.28,0.018358
705418,85.798,-139.5,-697.47,0.0023021
705419,84.297,-153.59,-687.62,0.0022092
705426,186.14,550.55,916,0.010354
705427,192.04,567.07,926.26,0.010669
705428,188.85,566.8,915.45,0.010484
705431,96.718,-230.51,722.52,0.0014682
705432,96.842,-244.58,718.43,0.001345
705433,94.815,-240.72,710.74,0.0013987
705434,97.775,-239.01,724.39,0.0013836
705436,83.049,504.34,-483.88,0.0049534
705437,80.203,488.19,-481.8,0.0049228
705438,80.73,503.19,-469.67,0.0048249
705439,79.034,490.99,-471.15,0.0048325
705441,218.24,-588.26,999.81,0.0023796
705442,225.95,-597.85,1018.4,0.0028452
705443,224.24,-589.96,1017.7,0.0027406
705445,103.21,-481.49,-620.07,0.00085335
705446,104.48,-478.27,-629.02,0.00076467
705451,41.34,-22.332,472.82,0.0032805
705452,43.073,-12.437,484.65,0.0033286
705453,43.329,-32.002,485.43,0.0032338
705454,44.218,-26.245,491.55,0.0032615
705458,420.8,-1621,-48.299,0.026587
705459,430.32,-1639.2,-59.639,0.02725
705460,428.51,-1636,-48.936,0.027145
705461,427.64,-1633.8,-65.64,0.02704
705467,329.95,55.088,1432.1,0.0073598
705468,328.71,44.386,1429.8,0.0069924
705469,335.04,38.63,1443.9,0.0068855
705470,335.65,47.444,1445,0.0071857
705475,87.8,353.83,627.24,0.005745
705476,90.641,353.29,641.73,0.0058567
705477,92.528,365.53,644.19,0.0059376
705478,89.264,351.54,635.87,0.0058015
705479,91.04,368.83,634.93,0.0058776
705482,313.03,43.214,-1394.6,0.0067599
705483,311.54,31.991,-1391.5,0.0063942
705484,319.6,38.701,-1409.6,0.0066964
705487,109.72,483.91,650.72,0.0065193
705488,113.95,490.15,666.47,0.0067078
705489,114.99,501,663.32,0.0067126
705492,121.47,-484.1,705.51,0.00013318
705493,116.55,-479.23,686.47,0.00026587
705494,119.17,-467.83,706.17,0.000098958
705497,143.25,462.02,-810.4,0.0081686
705498,142.36,447.41,-815.08,0.0081196
705499,140.34,456.33,-802.2,0.008032
705501,261.49,533.38,1155.6,0.014772
705502,265.8,552.26,1158.5,0.015143
705503,269.67,549.06,1170.6,0.015379
705509,479.54,-1152.2,-1294.2,0.019064
705510,479.33,-1133.2,-1310.4,0.019757
705511,474.06,-1132.4,-1298.3,0.019139
705515,286.05,953.89,-930.46,0.013554
705516,280.2,932.02,-932.67,0.013534
705521,399.49,-525.64,1489.5,0.01376
705522,393.3,-530.73,1474.5,0.0135
705523,397.1,-516.13,1487.8,0.01339
705528,305.19,-1206.4,664.55,0.0062009
705533,219.55,-824.38,821.23,0.0012441
705534,222.93,-820.5,837.96,0.0014596
705535,222.57,-830.3,826.89,0.0013282
705536,224.4,-829.35,834.8,0.0014362
705538,46.111,-502.49,42.579,0.0041736
705539,47.092,-507.63,53.247,0.0041901
705541,65.321,-90.976,-606.48,0.0028077
705542,66.539,-110.45,-609.61,0.0026693
705543,65.254,-113.23,-602.38,0.0026601
705544,63.807,-113.67,-594.63,0.002667
705548,104.87,-155.13,-776.41,0.0020659
705549,102.62,-133.28,-771.23,0.002285
705550,105.37,-136.16,-781.96,0.0022449
705556,49.58,-175.6,495.44,0.0025715
705557,47.776,-168.07,486.43,0.0026293
705558,48.735,-157.01,496.28,0.0026449
705563,451.94,-1508.1,-743.85,0.011691
705566,182.82,-796.47,-697.67,0.0011906
705567,187.81,-799.14,-717.03,0.0010161
705568,185.52,-805.67,-699.38,0.0012141
705569,189.22,-807.97,-713.36,0.0010842
705572,391.24,1529.2,-322.91,0.012292
705573,388.1,1521.5,-328.43,0.011905
705575,205.47,-330.7,1074.9,0.0011373
705576,201.05,-335.95,1060.1,0.0010666
705577,199.45,-324.64,1058.8,0.0009757
705578,203.55,-322.05,1071.8,0.0010469
705583,214.48,710.07,904.23,0.01145
705584,210.26,694.31,901.68,0.011281
705585,207.81,696.06,891.64,0.011099
705588,162.07,488.85,866.34,0.0090749
705589,166.52,486.84,883.58,0.0093009
705590,163.22,499.06,864.73,0.0091355
705591,167.89,498.64,881.91,0.0093778
705596,180.53,-562.34,889.01,0.00065667
705597,185.89,-575.87,899.41,0.00085518
705598,187.28,-569.44,908.35,0.00089055
705601,437.51,-1239.5,-1095.4,0.0099266
705602,437.77,-1253.7,-1079.8,0.0091912
705603,432.69,-1236.6,-1084.6,0.0094427
705604,441.65,-1255.4,-1089.2,0.0096173
705608,392.45,-1563.9,-67.477,0.024477
705613,161.91,-771.31,627.35,0.0018601
705614,158.6,-752.63,633.29,0.0016873
705617,167.73,-886.43,489.56,0.0045771
705622,54.807,-466.43,-303.13,0.0032267
705623,52.972,-460.33,-293.09,0.0032684
705624,51.555,-445.94,-299.93,0.0031827
705625,53.472,-453.23,-309.13,0.0031488
705627,48.582,-355,-379.4,0.0026654
705628,49.016,-350.32,-387.3,0.0026291
705629,46.207,-336.78,-376.16,0.0026902
705634,134.83,-870.24,-243.95,0.0066819
705635,135.99,-879.06,-226.78,0.0068875
705636,139.04,-888.7,-231.78,0.006983
705639,316.78,-1257.8,623.23,0.0082652
705640,321.11,-1272.7,614.95,0.0087956
705644,155.26,719.23,655.02,0.0071006
705645,151.7,711.61,646.07,0.0069589
705650,405.38,-346.5,-1553.2,0.0091494
705655,87.359,718.2,4.4056,0.0010101
705656,90.73,732.9,-7.0972,0.00087406
705657,85.744,711.04,-3.2903,0.0010758
705661,103.04,407.89,-670.01,0.0063648
705662,105.02,426.64,-667.68,0.006434
705663,107.37,425.92,-679.21,0.0065378
705667,132.01,843.61,-295.38,0.0018613
705671,50.62,503,-172.86,0.002824
705672,47.946,483.81,-178.5,0.0029194
705673,49.521,491.73,-184.73,0.002912
705678,267.79,-649.74,-1112.5,0.0057296
705679,266.3,-660.74,-1101.8,0.0056143
705680,262.9,-650.12,-1098.3,0.0053596
705681,264.73,-647.09,-1105.3,0.0054969
705685,119.98,-673.74,518.41,0.0024711
705686,124.12,-696.57,513.52,0.002668
705687,119.02,-675,510.82,0.0025606
705690,212.16,328.12,-1095.2,0.010372
705691,212.92,312.11,-1102.1,0.010211
705696,99.284,368.71,-674.9,0.0062096
705697,95.355,355.09,-663.66,0.0060433
705698,96.013,349.15,-669.92,0.006062
705699,99.949,360.57,-682.38,0.0062289
705702,101.02,389.45,-671.37,0.0062861
705703,103.37,381.86,-686.68,0.0063805
705704,101.72,371.77,-684.59,0.0063087
705709,53.322,521.94,-166.15,0.0027271
705710,53.525,519.62,-176.93,0.0027748
705715,310.88,1248.5,611.86,0.0028195
705716,307.1,1233.5,622.49,0.0032371
705717,310.06,1237.6,629.55,0.0033482
705720,133.48,-893.86,-96.369,0.0075499
705721,130.38,-883.03,-94.289,0.0074157
705722,129.67,-882.14,-76.975,0.0074343
705723,135.23,-901.67,-79.563,0.0076816
705725,442.58,-791.64,1463.4,0.021334
705726,448.22,-810.16,1465.5,0.021947
705727,439.54,-792.33,1456.4,0.021053
705728,442.92,-811.09,1453.5,0.021445
705729,438.1,-796.08,1451.2,0.020936
705732,282.28,-1194.6,569.73,0.0080632
705733,277.52,-1178.3,577.15,0.0075794
705734,282.49,-1184.6,591.48,0.0074148
705735,285.04,-1198.8,576.22,0.0080206
705740,262.66,354.69,-1225.4,0.01295
705741,255.79,363.14,-1204.9,0.012748
705742,258.76,349.5,-1216.7,0.012691
705743,259.13,369.85,-1211.7,0.012998
705744,261.86,368.92,-1219.1,0.013115
705747,317.75,-182.28,1394.1,0.0020048
705748,321.72,-199.22,1400.8,0.002296
705749,317.92,-205,1391.3,0.002309
705753,352.27,-1055.4,-1040,0.0075337
705754,350.23,-1045.7,-1043.7,0.0076392
705755,356.13,-1049.3,-1057.9,0.0081747
705757,163.03,101.66,992.62,0.00582
705758,168.83,100.27,1011.1,0.0059017
705759,165.92,96.916,1002.3,0.0058011
705761,216.2,216.73,-1133.9,0.0089546
705762,218.75,211.6,-1142,0.0089423
705763,223.62,223.13,-1153.3,0.0092822
705764,221.97,228.2,-1147.7,0.0093181
705767,185.28,-205.92,-1046.1,0.0011834
705768,178.41,-196.42,-1026.9,0.0013184
705769,182.12,-191.57,-1039.2,0.0013626
705770,182.25,-210.67,-1035.9,0.001145
705771,180.2,-192.14,-1033.2,0.0013627
705774,258.66,-267.94,-1237,0.0019041
705775,260.42,-256.32,-1244,0.0017948
705776,262.05,-270.66,-1245.1,0.0020337
705777,263.91,-260.24,-1252,0.0019368
705781,411.12,959.3,1283.9,0.025079
705782,407.25,948.14,1282.7,0.024869
705783,405.65,960.6,1269.4,0.024594
705784,403.39,953.5,1269.1,0.024479
705787,149.67,-795.18,-527.82,0.0032238
705788,148.13,-780.88,-539.81,0.0029749
705789,144.87,-773.66,-530.97,0.0030209
705792,180.95,138.26,1044.1,0.0067387
705793,181.48,127.68,1047.1,0.006573
705794,178.95,117.68,1040.5,0.0063577
705797,301.27,743.3,1148.8,0.017838
705798,304.13,739.99,1158.7,0.018064
705801,379.38,-742.84,1347.5,0.01533
705802,383.46,-730.64,1363.6,0.015654
705803,387.1,-740.6,1366.7,0.016019
705806,370.95,-735.55,1331.5,0.014555
705807,373.05,-750.98,1327.9,0.014774
705810,342.52,-857.08,-1182.9,0.011197
705811,338.72,-863.47,-1167.9,0.010729
705812,343.06,-873.07,-1172.6,0.011028
705813,345.79,-867.24,-1184.2,0.011388
705821,279.88,-425.57,1247.2,0.0049949
705822,282.09,-407.42,1258.8,0.0048543
705823,285.02,-418.41,1262.6,0.0051607
705827,289.21,-1105.1,757.97,0.0025895
705830,332.7,-617.92,-1299.8,0.010679
705831,325.33,-616.53,-1282.4,0.010099
705832,329.12,-625.28,-1287.5,0.010462
705833,329.26,-608.82,-1295.8,0.010335
705836,432.77,-1137,-1188.8,0.013942
705837,432.62,-1144.7,-1181,0.013625
705838,436.8,-1138,-1198.5,0.014391
705844,122.03,263.38,-816.28,0.0066208
705845,126.38,282,-826.87,0.0068818
705846,121.63,272.66,-811.67,0.0066668
705847,127.07,271.86,-832.87,0.0068378
705850,291.83,-416.44,-1280.2,0.0054796
705851,299.07,-424.49,-1295.4,0.0059807
705852,299.74,-414.66,-1300.2,0.0058541
705855,304.63,416.5,-1311.5,0.01597
705856,309.41,411.03,-1324.7,0.016114
705857,311.05,422.31,-1325.1,0.016386
705861,113.02,-805.69,-171.4,0.0062915
705862,109.58,-788.77,-185.97,0.0060606
705863,110.37,-795.92,-167.98,0.0062029
705867,434.02,467.19,-1579.8,0.02391
705868,437.89,488.11,-1581.2,0.024573
705872,221.25,388.13,1101.9,0.011429
705873,224.78,385.82,1112.8,0.011572
705874,227.25,404.12,1113.3,0.011873
705879,232.95,-515.47,-1083.2,0.0031556
705880,233.39,-526.19,-1079.3,0.0032142
705881,227.69,-519.37,-1065.8,0.0028765
705883,135.51,-7.6316,-906.12,0.0038827
705884,137.85,0.36494,-914.29,0.0040118
705887,194.69,794.28,-751.97,0.0088433
705888,188.82,780.82,-741.24,0.0086258
705889,194.3,801.65,-742.45,0.0086758
705894,64.147,-422.79,435.78,0.0023537
705895,62.51,-400.67,444.68,0.0022878
705899,421.92,-29.259,-1623.7,0.0052285
705900,433.36,-31.749,-1645.8,0.0052241
705901,431.57,-19.408,-1642.6,0.0056839
705902,429.16,-35.855,-1637.6,0.0050404
705905,123.86,-745.9,436.9,0.0038164
705906,119,-733.17,423,0.0038387
705911,403.15,-1216.7,1018.8,0.0066629
705912,408.55,-1226.4,1023.9,0.0068397
705913,407.44,-1236.2,1008.6,0.0061875
705914,402.17,-1227.3,1002.8,0.0059895
705917,233.65,-1008,-653.79,0.0034755
705918,227.76,-999.03,-638.76,0.0036343
705919,231.67,-998.22,-659.07,0.0032725
705921,27.312,-363.84,-52.328,0.0035717
705922,28.555,-374.8,-50.25,0.0036263
705923,28.005,-372.21,-31.143,0.003644
705924,26.967,-363.39,-29.578,0.0035937
705927,367.98,2.9927,-1515,0.0059924
705928,370.95,13.197,-1521.1,0.0063906
705929,364.71,7.8135,-1508.1,0.0061397
705931,200.79,-953.44,570.95,0.0042011
705932,195.89,-945.21,557.26,0.0043197
705935,51.862,56.507,536.26,0.0037511
705936,49.819,70.36,522.36,0.0037971
705937,50.278,47.877,527.67,0.0036867
705942,387.06,1004.8,-1185.9,0.022208
705943,396.65,1008.5,-1208.3,0.023053
705944,394.44,1014.5,-1197.4,0.022721
705947,397.92,1472,-564.06,0.0056155
705948,403.47,1480.8,-572.29,0.005705
705949,397.55,1468,-572.33,0.0053075
705950,402.57,1474.9,-582.33,0.0052962
705954,475.47,1429.2,966.47,0.012861
705955,475.44,1422.8,975.86,0.01342
705956,471.07,1414.7,973.47,0.013403
705957,468.16,1413.7,965.29,0.013007
705962,281.94,1280.1,332.91,0.0039879
705963,288.85,1296.2,336.38,0.0043645
705964,289.17,1299.1,328.32,0.004522
705968,84.746,-364.05,-605.58,0.0011232
705969,82.637,-354.91,-599.94,0.0012056
705971,44.987,-101.29,-486.75,0.0028869
705972,47.456,-91.992,-504.35,0.0029028
705976,43.366,367.96,-318.61,0.0038013
705977,40.829,346.98,-316.9,0.0037905
705978,41.801,363.08,-308.47,0.0037493
705979,42.282,351.61,-326.19,0.0038369
705983,402.4,-363.13,1543.2,0.0095351
705984,394,-362.2,1526.1,0.009131
705985,393.39,-351.18,1527.4,0.0087757
705986,399.3,-347.39,1540.5,0.0089176
705988,239.87,989.98,709.07,0.0075996
705989,234.82,982.4,696.93,0.0073495
705990,234.41,976.41,703.45,0.0075288
705993,218.79,889.86,-746.54,0.0087685
705994,221.26,906.51,-736.94,0.0085304
705995,226.2,911.01,-752.46,0.008869
705996,224.41,911,-744.9,0.0086992
706002,143.24,-166.59,917.8,0.0018198
706003,146.39,-152.09,931.11,0.0019837
706007,99.168,-363.03,677.43,0.00057761
706009,426.38,-74.341,-1630.9,0.0038208
706010,417.48,-75.425,-1613.5,0.0037267
706011,420.72,-85.375,-1619.4,0.0035267
706012,424.84,-67.759,-1628.2,0.0039807
706017,325.65,-294.53,1392.8,0.0045329
706018,321.27,-307.03,1380.1,0.0046653
706019,329.12,-302.26,1399.1,0.0048446
706024,84.076,595.75,374.29,0.0038301
706025,84.826,603.56,368.07,0.0037578
706029,33.124,-411.87,48.229,0.0037534
706030,31.785,-401.89,44.306,0.0037273
706031,32.597,-409.62,28.98,0.0037767
706034,432.65,119.81,-1640.4,0.01172
706035,442.81,112.32,-1660.4,0.011612
706040,468.3,798.04,1514.7,0.029996
706041,476.59,805.28,1528.2,0.030595
706042,476.73,797.74,1532.5,0.030582
706045,329.03,1265.1,669.08,0.0039575
706046,336.45,1275.5,684.41,0.004222
706047,333.36,1267.1,685.57,0.0043671
706051,138.4,-717.19,-570.19,0.0022055
706052,134.39,-697.49,-572.31,0.0020687
706053,135.38,-710.84,-561.28,0.0022607
706054,137.56,-704.85,-580.76,0.0020226
706056,346.39,-1465.6,101.92,0.02096
706057,353.75,-1481.3,103.39,0.021488
706059,387.34,-672.4,1402.1,0.015518
706060,385.56,-687.17,1390.8,0.015529
706061,389.61,-681.65,1402.7,0.015804
706063,293.04,-276.81,-1320.4,0.0030361
706066,415.39,-815.61,-1389.5,0.018784
706067,417.95,-831.19,-1386.1,0.019005
706068,414.8,-831.78,-1378.5,0.01869
706072,334.8,-560.51,1330.6,0.010207
706073,339.91,-553.01,1345.9,0.010452
706074,342.93,-560.89,1349.7,0.01077
706078,257.49,954.11,-827.19,0.010652
706079,260.69,957.4,-835.61,0.010876
706081,438.18,-1391.9,896.06,0.0037922
706082,431.18,-1380.2,889.43,0.0037265
706087,383.5,-1437,573.22,0.014369
706088,387.98,-1439.5,591.51,0.013996
706089,383.5,-1428.7,593.66,0.013589
706090,379.35,-1427.3,574.53,0.014019
706092,135.34,854.37,300.12,0.0018387
706093,132.66,843.4,302.81,0.0019311
706094,137.55,856.4,317.2,0.0019902
706096,43.395,401.16,-275.97,0.0035678
706097,44.916,411.38,-278.39,0.0035689
706098,45.608,406.92,-292.47,0.0036443
706100,232.03,-901,-788.23,0.001077
706101,226.44,-893.1,-774.64,0.0010321
706105,349.59,-784.63,-1250.2,0.01254
706106,345.73,-774.12,-1246.9,0.012226
706107,341.35,-781.09,-1231.3,0.011782
706108,345.47,-791.82,-1235.1,0.012111
706110,348.14,854.82,-1199.5,0.02085
706111,342.68,844.1,-1192.6,0.020492
706112,340.58,849.81,-1182.9,0.020268
706114,227.61,-1184.5,-45.655,0.012783
706115,231.73,-1194.4,-66.986,0.012995
706116,231.44,-1194.7,-46.144,0.013026
706119,37.125,-362.87,-256.25,0.0032114
706120,38.278,-376.89,-250.19,0.0032554
706121,39.519,-381.57,-258.67,0.0032342
706124,205.08,358.3,-1064.8,0.010408
706125,203.91,375.77,-1055.3,0.010529
706128,207.56,239.44,-1104.8,0.0090427
706129,209.93,260.88,-1106.8,0.0094249
706133,143.44,901.03,244.07,0.0010626
706134,138.67,885.88,237.45,0.0011079
706135,138.28,881.54,248.19,0.0012186
706136,143.05,896.56,255.17,0.0011762
706138,356.05,1083.7,1022.4,0.016919
706139,351.26,1085.7,1005.2,0.016309
706142,329.51,-260.85,1408.3,0.0038338
706143,325.88,-274.18,1397.5,0.0040461
706144,325.65,-254.94,1400.6,0.0035682
706145,323.06,-268.27,1392.3,0.0038103
706146,248.52,-905.97,846.7,0.001784
706147,251.98,-907.48,857.97,0.0019939
706148,248.51,-894.12,859.16,0.0019876
706149,245.62,-890.83,851.89,0.0018466
706152,245.04,-1114.5,523,0.0073659
706153,242.22,-1098.7,539.14,0.006808
706154,246.19,-1109.8,539.65,0.0069933
706157,439.64,-1599.7,436.52,0.023137
706158,440.98,-1608,415.41,0.023766
706159,296.8,1238,557.75,0.0019743
706160,289.09,1218.8,556.26,0.0021053
706161,290.75,1226.4,549.09,0.0019407
706162,297.25,1235.4,566.16,0.0021149
706165,80.611,625.93,-285.06,0.002961
706166,85.27,646.9,-290.02,0.002895
